GameId,PlayerId,BackPostPass,BlockedShot,Goal,GoalAssist,OffTargetShot,OnTargetShot,PlayerOff,playerOn,SavedShot,SuccessfulDribbling,SuccessfulInterception,SuccessfulPass,SuccessfulTackle,UnsuccessfulDribbling,UnsuccessfulInterception,UnsuccessfulPass,UnsuccessfulTackle,PlayerAttackingScore,PlayerDefendingScore,PlayerTeamPlayScore,PlayerTotalScore
528,13,0,0,0,0,0,0,1,1,0,0,0,7,0,1,0,3,0,-30,0,180,150
537,13,0,1,0,0,2,1,3,3,1,1,0,12,2,0,0,7,3,30,60,290,380
544,13,1,0,0,0,0,1,2,2,1,1,6,7,0,1,1,3,1,170,210,180,560
547,13,0,0,1,0,0,1,2,2,0,0,0,8,0,1,2,4,0,120,-20,200,300
222,14,1,0,0,0,1,1,2,2,1,0,6,4,2,1,1,4,1,110,330,80,520
227,14,1,0,0,0,0,1,2,2,1,2,2,9,0,1,0,0,1,220,60,270,550
223,14,2,1,0,0,1,1,2,2,1,1,1,12,3,1,0,6,2,270,180,300,750
224,14,0,0,0,2,0,2,3,3,2,5,3,16,2,2,0,6,0,510,240,420,1170
225,14,0,0,1,0,0,2,3,3,1,1,5,8,4,2,0,6,2,160,400,180,740
216,14,1,0,0,4,0,0,3,3,0,8,3,29,1,4,0,4,3,970,120,830,1920
221,14,0,0,0,1,0,0,2,2,0,2,3,15,2,3,0,3,0,150,240,420,810
226,14,0,0,0,0,0,2,3,3,2,2,2,13,2,1,2,1,1,110,160,380,650
233,14,0,1,0,0,0,0,3,3,0,6,2,12,3,5,0,5,3,130,200,310,640
231,14,2,0,2,1,0,2,3,3,0,5,0,11,1,1,2,2,3,920,-20,310,1210
220,14,0,0,0,0,0,1,2,2,1,2,4,17,1,1,0,2,0,90,220,490,800
229,14,1,1,1,0,0,1,2,2,0,3,2,9,1,3,0,4,4,320,60,230,610
217,14,0,0,2,0,1,3,2,3,1,9,5,12,3,4,0,7,1,640,360,290,1290
218,14,1,0,2,2,0,2,2,3,0,1,5,13,2,0,0,3,4,760,240,360,1360
234,14,0,0,0,0,0,2,2,2,2,2,0,11,1,3,0,4,2,50,20,290,360
230,14,1,0,0,0,0,0,2,2,0,1,2,10,4,2,0,4,1,120,300,260,680
219,14,0,0,0,1,0,1,2,3,1,3,3,9,4,5,1,5,2,160,310,220,690
232,14,0,0,1,0,0,1,2,2,0,2,2,11,2,1,0,3,0,220,200,300,720
346,14,0,0,0,0,0,0,1,1,0,0,2,9,1,0,0,1,0,0,140,260,400
351,14,1,0,0,1,0,0,2,2,0,1,1,15,1,2,0,6,1,260,80,390,730
183,14,0,0,2,0,1,4,2,2,2,11,4,23,2,2,0,6,2,820,240,630,1690
190,14,0,0,0,0,1,1,2,2,1,2,2,28,0,3,2,2,0,20,60,820,900
302,14,0,2,1,0,2,3,2,3,2,6,0,16,3,4,0,6,0,310,180,420,910
303,14,0,0,0,1,0,2,2,2,2,0,0,13,1,3,1,4,3,90,-10,350,430
203,14,0,0,0,1,3,1,2,3,1,7,4,13,1,3,0,5,1,390,200,340,930
204,14,0,1,1,1,1,2,2,2,1,2,2,9,2,1,0,2,0,350,200,250,800
205,14,0,0,1,1,0,1,3,3,0,4,5,18,2,1,0,1,0,460,320,530,1310
207,14,0,0,1,1,0,2,1,1,1,6,1,16,2,0,0,3,0,610,160,450,1220
206,14,0,0,1,3,0,1,2,2,0,9,2,14,4,1,0,6,3,990,260,360,1610
208,14,0,0,1,0,0,1,1,1,0,3,3,7,3,0,0,1,0,300,300,200,800
209,14,0,2,1,0,0,2,2,3,1,4,3,8,2,0,0,6,3,330,180,180,690
211,14,0,0,0,0,0,2,2,3,2,7,3,10,0,2,0,3,0,330,120,270,720
212,14,0,1,2,1,0,5,2,3,3,8,3,19,3,3,1,1,1,790,270,560,1620
213,14,0,0,0,0,0,0,2,3,0,10,2,18,1,4,0,6,0,380,140,480,1000
214,14,0,0,1,0,1,4,2,3,3,4,3,10,2,1,0,5,2,370,200,250,820
289,14,0,2,1,0,1,2,2,2,1,3,4,13,3,1,0,1,0,240,340,380,960
298,14,0,0,0,0,0,0,2,2,0,0,0,10,1,0,0,3,0,0,60,270,330
299,14,0,0,0,0,0,0,2,3,0,9,1,10,0,0,0,4,1,450,20,260,730
194,14,0,1,0,0,0,2,1,2,2,10,7,21,1,5,0,5,2,370,300,580,1250
195,14,1,0,4,2,0,4,2,3,0,14,10,19,5,1,0,13,2,1680,660,440,2780
197,14,0,0,0,0,0,0,3,3,0,5,8,17,2,1,0,12,3,220,380,390,990
198,14,0,2,0,0,0,1,2,3,1,12,1,13,4,4,0,6,0,460,280,330,1070
199,14,0,0,1,0,0,1,2,2,0,5,5,14,4,4,0,6,6,280,320,360,960
200,14,1,0,0,0,1,0,2,2,0,10,2,14,3,6,0,4,0,440,260,380,1080
201,14,1,0,1,0,3,3,4,4,2,9,8,29,5,3,0,9,3,650,560,780,1990
202,14,0,0,0,1,1,1,2,2,1,6,5,20,4,4,2,3,3,330,360,570,1260
291,14,0,0,1,1,1,3,3,3,2,7,3,11,4,2,0,5,4,610,280,280,1170
215,14,0,3,0,1,0,1,2,2,1,1,0,15,1,1,2,3,0,120,40,420,580
165,14,2,3,1,3,3,2,2,3,1,2,2,15,4,2,0,1,0,800,320,440,1560
166,14,0,0,1,0,0,3,1,2,2,2,2,2,2,1,2,6,0,260,180,0,440
167,14,0,1,0,1,1,0,2,2,0,4,3,2,3,2,1,3,1,250,270,30,550
168,14,0,1,0,2,1,1,2,2,1,8,3,9,2,1,0,4,1,640,220,230,1090
169,14,0,1,0,0,3,1,2,3,1,4,3,13,3,0,0,2,2,170,260,370,800
170,14,0,0,0,2,0,1,2,2,1,11,2,17,1,2,0,3,1,790,120,480,1390
172,14,0,0,3,0,2,4,2,3,1,5,3,10,2,1,0,2,0,670,240,280,1190
173,14,0,0,0,0,0,0,2,3,0,10,5,17,1,4,0,5,2,380,220,460,1060
174,14,0,0,0,0,0,3,2,1,3,2,11,13,2,3,1,6,6,70,430,330,830
175,14,0,0,0,1,0,2,2,3,2,11,1,17,1,2,0,1,2,670,60,500,1230
176,14,0,0,0,0,2,1,2,3,1,6,3,15,1,5,0,4,0,150,180,410,740
177,14,0,0,0,0,1,0,3,3,0,3,2,19,1,3,0,7,6,50,20,500,570
290,14,0,1,0,0,0,1,2,3,1,3,2,14,1,1,0,1,2,120,100,410,630
471,14,0,0,0,2,0,1,2,2,1,1,3,8,1,3,0,2,0,260,180,220,660
472,14,1,0,0,0,1,1,2,2,1,4,0,12,0,2,0,0,2,280,-40,360,600
487,14,0,0,0,0,0,0,2,2,0,0,0,3,0,1,0,1,0,-30,0,80,50
496,14,0,0,0,0,0,2,2,2,2,1,0,7,1,1,0,4,1,60,40,170,270
500,14,0,1,2,1,1,3,2,2,1,7,0,14,1,3,0,2,1,690,40,400,1130
506,14,2,0,1,0,0,6,3,3,5,2,1,15,2,3,0,7,1,520,140,380,1040
528,14,1,0,0,1,2,2,2,2,2,3,3,18,3,7,0,12,3,230,240,420,890
537,14,1,1,1,0,2,1,3,3,0,3,0,14,6,5,2,10,4,240,260,320,820
544,14,1,1,1,0,0,1,2,2,0,5,2,17,3,1,0,5,0,480,260,460,1200
547,14,0,0,0,0,1,0,1,1,0,2,0,6,2,1,0,4,0,60,120,140,320
222,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,15,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
224,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
219,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205,15,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,30,30
207,15,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
206,15,1,1,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,220,0,80,300
210,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,16,0,1,0,0,0,1,4,4,1,1,2,3,0,2,0,5,2,-10,40,40,70
224,16,0,0,3,2,0,5,3,3,2,1,2,7,1,1,1,0,5,790,30,210,1030
216,16,0,0,2,1,5,2,3,3,0,1,7,23,1,4,0,4,4,320,260,650,1230
243,16,0,0,1,0,3,3,3,3,2,1,2,7,5,1,1,3,0,180,370,180,730
225,16,0,1,0,0,1,4,3,3,4,3,6,9,6,1,1,2,3,170,530,250,950
217,16,1,1,0,1,2,2,2,2,2,1,4,10,1,1,0,5,1,290,200,250,740
218,16,1,0,3,0,3,3,3,3,0,6,3,7,3,1,0,10,9,820,120,110,1050
159,16,0,0,0,0,0,1,3,3,1,0,2,9,1,0,0,5,0,20,140,220,380
219,16,0,1,1,0,1,3,2,3,2,1,4,10,4,2,1,3,4,150,310,270,730
237,16,0,0,0,1,1,0,2,2,0,3,1,7,2,0,0,3,3,280,100,180,560
158,16,0,1,0,0,0,2,3,3,2,1,1,3,3,1,0,2,1,40,200,70,310
145,16,0,1,0,0,3,1,2,2,1,0,0,14,0,0,0,2,0,-30,0,400,370
146,16,0,0,0,0,2,0,2,3,0,1,4,12,3,1,1,11,6,0,210,250,460
147,16,0,1,0,0,1,3,0,2,3,1,0,7,0,0,0,5,0,80,0,160,240
148,16,0,1,0,0,0,3,2,2,3,0,0,6,0,0,0,6,0,40,0,120,160
149,16,0,0,0,0,1,1,2,1,1,1,0,13,0,1,0,7,0,30,0,320,350
152,16,0,3,0,0,1,0,3,3,0,0,0,13,0,5,0,6,0,-220,0,330,110
153,16,0,0,0,0,2,1,2,3,1,0,0,0,0,0,0,1,0,0,0,-10,-10
154,16,0,0,0,0,2,0,2,2,0,0,0,8,0,1,0,2,0,-50,0,220,170
155,16,1,2,3,0,1,3,2,1,0,0,0,3,0,1,0,1,0,500,0,80,580
156,16,0,2,0,0,1,3,2,3,3,2,1,5,2,0,0,3,1,110,140,120,370
157,16,0,0,0,0,0,0,2,3,0,0,0,5,1,2,1,3,0,-60,50,120,110
161,16,0,0,0,0,0,3,2,3,3,6,1,6,2,1,0,1,0,330,160,170,660
162,16,0,1,0,0,2,1,2,2,1,0,0,6,2,0,0,5,2,-20,80,130,190
163,16,0,1,0,0,1,0,2,2,0,1,2,7,1,0,1,2,0,20,130,190,340
164,16,1,0,1,0,1,3,2,3,2,5,3,11,1,2,1,5,0,500,170,280,950
181,16,0,0,0,0,1,3,2,2,3,3,4,14,1,1,0,1,3,170,160,410,740
182,16,0,0,0,0,0,1,2,3,1,3,1,17,2,1,0,2,1,140,140,490,770
184,16,0,0,0,0,1,0,1,2,0,1,0,11,1,1,2,3,3,10,-20,300,290
165,16,0,1,1,0,0,2,2,3,1,2,0,7,5,0,0,2,4,250,220,190,660
166,16,0,0,0,0,2,0,3,3,0,2,2,6,0,0,0,2,2,80,40,160,280
167,16,0,0,0,0,1,1,2,3,1,2,1,4,3,2,1,2,0,50,210,100,360
168,16,0,0,0,0,1,4,2,3,4,7,7,15,3,1,0,17,1,390,440,280,1110
169,16,0,0,0,0,4,1,3,3,1,2,4,8,4,1,0,3,1,50,380,210,640
170,16,0,0,0,0,3,2,2,3,2,11,9,27,0,0,2,9,0,560,340,720,1620
172,16,0,1,0,0,2,0,3,3,0,0,4,10,1,1,0,8,1,-70,200,220,350
173,16,0,0,0,0,2,1,2,2,1,6,5,30,1,0,0,12,0,300,260,780,1340
174,16,0,1,1,0,2,2,1,2,1,2,3,15,3,2,1,6,0,170,290,390,850
175,16,0,2,1,0,0,2,3,3,1,4,0,24,2,3,1,8,6,240,-10,640,870
176,16,0,0,0,0,0,1,2,3,1,3,3,18,2,2,2,3,1,110,200,510,820
177,16,0,3,0,0,0,1,2,3,1,4,4,33,4,0,1,8,1,160,370,910,1440
290,16,0,0,0,0,1,2,2,3,2,1,1,11,1,2,0,4,3,20,40,290,350
293,16,0,0,0,0,0,1,2,2,1,0,1,28,3,1,0,3,2,-10,180,810,980
241,17,1,1,0,0,5,2,3,3,2,7,12,31,2,5,0,6,0,300,600,870,1770
242,17,1,0,1,0,2,2,3,3,1,11,2,34,6,3,1,6,2,740,390,960,2090
244,17,0,1,0,0,3,4,2,2,4,4,7,27,7,0,0,6,2,230,660,750,1640
246,17,0,4,3,0,1,4,3,3,1,9,3,17,2,3,3,5,0,740,210,460,1410
247,17,2,2,1,0,4,3,3,3,2,10,3,15,4,3,2,3,1,780,320,420,1520
236,17,0,1,1,0,1,2,3,3,1,6,0,18,1,2,0,4,5,380,-40,500,840
243,17,0,0,1,1,2,5,3,2,4,3,5,11,1,0,2,2,1,500,220,310,1030
252,17,0,0,0,1,0,6,2,2,6,4,4,15,1,3,0,2,0,370,220,430,1020
353,17,0,0,0,0,1,1,1,1,1,2,0,3,1,0,0,0,1,110,40,90,240
238,17,0,1,1,0,1,2,2,2,1,7,9,27,2,2,0,6,3,430,420,750,1600
250,17,2,2,1,0,0,2,3,3,1,9,4,26,4,3,1,6,0,750,390,720,1860
249,17,5,1,2,1,0,4,3,3,2,10,3,14,1,7,1,8,2,1400,130,340,1870
240,17,0,6,1,2,5,2,2,3,1,12,0,21,1,0,0,3,1,880,40,600,1520
251,17,2,2,2,0,2,2,3,3,0,14,9,26,8,4,0,8,3,1080,780,700,2560
239,17,0,2,0,2,1,2,2,2,2,16,6,36,1,4,0,9,1,950,280,990,2220
248,17,1,0,1,2,0,3,2,2,2,7,4,13,1,2,3,2,0,890,190,370,1450
245,17,0,0,0,0,2,0,2,2,0,11,12,40,4,12,0,4,0,170,720,1160,2050
246,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
247,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,30
489,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,60,60
534,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,18,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,40,90,130
567,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,19,0,0,3,1,0,5,2,2,2,2,3,5,0,3,0,2,1,640,100,130,870
203,19,0,1,2,2,0,4,1,3,2,4,5,7,2,1,0,2,0,770,320,190,1280
204,19,0,0,1,1,2,2,2,3,1,2,3,4,3,2,0,1,1,330,280,110,720
205,19,0,0,2,1,2,3,2,3,1,3,2,4,1,5,1,3,0,440,130,90,660
207,19,0,0,6,1,1,10,2,3,4,8,4,6,0,4,0,2,0,1390,160,160,1710
206,19,0,0,2,0,2,5,3,3,3,8,1,6,3,2,0,2,1,680,200,160,1040
208,19,0,0,1,0,4,6,1,2,5,5,2,5,0,1,0,0,1,430,60,150,640
209,19,1,1,0,0,0,5,2,3,5,6,2,5,1,2,0,1,2,450,100,140,690
210,19,1,0,0,2,2,0,2,3,0,6,0,11,0,1,1,1,0,660,-10,320,970
211,19,0,1,2,0,2,3,3,3,1,3,3,6,2,2,0,1,4,370,160,170,700
212,19,0,2,4,1,1,5,2,3,1,8,3,4,5,5,0,5,3,960,360,70,1390
213,19,0,0,0,0,1,1,2,2,1,3,1,3,1,1,0,1,5,130,0,80,210
298,19,0,0,1,0,0,3,1,3,2,0,3,7,4,5,0,7,5,40,260,140,440
299,19,0,0,0,0,1,3,2,3,3,12,0,13,3,4,0,3,5,530,80,360,970
195,19,0,2,2,0,4,3,1,2,1,7,1,6,3,4,0,2,4,470,140,160,770
196,19,0,1,1,0,1,3,2,3,2,7,2,5,2,5,0,4,3,360,140,110,610
197,19,0,0,2,0,2,7,2,3,5,4,2,4,1,3,1,2,1,490,110,100,700
198,19,0,1,1,0,1,4,2,3,3,5,0,2,0,5,0,2,1,280,-20,40,300
199,19,0,1,3,0,1,7,2,2,4,10,2,1,0,3,0,0,3,910,20,30,960
200,19,2,0,0,0,0,1,1,2,1,6,2,4,2,8,0,6,0,340,200,60,600
291,19,0,3,0,1,1,4,2,2,4,15,4,11,4,8,0,4,7,660,260,290,1210
168,19,0,0,2,0,0,3,2,2,1,1,2,5,0,2,0,0,2,310,40,150,500
169,19,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2,0,-30,100,-20,50
175,19,0,0,1,0,1,4,1,2,3,7,1,9,1,4,0,2,7,430,-40,250,640
226,20,0,2,1,0,1,4,2,2,3,0,1,3,2,7,1,4,2,-50,110,50,110
228,20,0,3,0,1,2,3,2,2,3,1,3,11,1,1,1,0,0,140,170,330,640
471,20,2,1,0,1,0,4,2,2,4,3,3,1,0,1,1,5,0,580,110,-20,670
506,20,0,1,0,2,1,1,2,2,1,0,0,8,1,2,1,5,0,210,50,190,450
217,21,0,0,0,0,0,3,1,1,3,3,2,8,0,0,0,0,0,210,80,240,530
161,22,0,0,0,1,0,0,2,3,0,2,3,9,2,0,0,4,0,240,240,230,710
182,22,0,0,0,0,1,1,2,2,1,0,5,21,0,1,0,6,0,-20,200,570,750
191,22,0,0,1,1,1,4,1,2,3,6,9,21,2,3,0,9,0,550,480,540,1570
192,22,1,0,0,1,1,0,2,2,0,7,4,14,5,1,0,9,0,580,460,330,1370
193,22,0,1,2,1,1,2,1,2,0,4,6,10,2,1,0,5,0,580,360,250,1190
194,22,0,1,0,1,0,3,1,2,3,4,2,14,0,0,0,4,2,380,40,380,800
197,22,0,0,0,0,4,2,1,2,2,2,2,26,0,4,0,10,1,-20,60,680,720
199,22,0,1,0,2,1,0,2,3,0,0,7,10,2,2,2,8,3,190,320,220,730
200,22,0,0,0,0,2,1,2,2,1,5,11,21,1,3,4,17,0,160,460,460,1080
201,22,0,2,2,0,0,4,1,3,2,1,5,8,7,2,1,9,0,290,610,150,1050
291,22,0,0,0,0,0,0,2,3,0,0,3,14,3,2,1,3,1,-60,270,390,600
179,23,0,0,0,0,2,5,2,3,5,26,7,24,5,6,0,6,0,1200,580,660,2440
180,23,0,0,0,0,0,3,2,3,3,26,6,32,4,3,0,7,1,1270,460,890,2620
181,23,0,0,2,1,1,4,2,2,2,16,7,23,1,1,0,5,2,1240,300,640,2180
292,23,1,2,1,1,1,2,3,3,1,14,6,17,5,3,0,3,4,1000,460,480,1940
182,23,0,0,1,1,2,3,2,3,2,23,7,32,4,2,0,6,0,1400,520,900,2820
183,23,0,0,0,0,1,1,2,3,1,9,3,23,0,4,0,3,1,340,100,660,1100
184,23,0,0,1,0,1,3,2,3,2,10,1,14,7,7,1,4,4,470,370,380,1220
185,23,0,2,1,0,2,3,2,3,2,8,4,18,3,2,1,6,2,470,290,480,1240
190,23,0,1,0,0,1,1,2,2,1,8,6,17,0,4,3,5,0,270,210,460,940
179,24,0,0,0,0,1,1,2,3,1,0,0,18,0,1,0,5,1,-20,-20,490,450
180,24,0,0,0,0,0,0,2,2,0,6,0,24,0,0,0,0,0,300,0,720,1020
292,24,1,0,1,0,0,2,2,3,1,0,5,13,1,1,2,3,2,270,200,360,830
294,24,0,0,1,0,0,2,2,1,1,1,0,16,0,0,4,3,0,220,-40,450,630
183,24,0,0,0,0,0,2,2,3,2,2,0,16,3,2,0,3,2,80,140,450,670
184,24,0,0,0,0,0,1,2,2,1,3,3,26,2,2,0,4,6,110,120,740,970
194,24,0,0,0,0,0,0,2,2,0,0,2,6,3,2,0,1,1,-60,240,170,350
195,24,0,0,1,0,1,3,3,4,2,5,7,20,4,1,0,4,2,400,480,560,1440
200,24,1,0,0,1,1,0,1,3,0,2,2,16,2,1,1,8,0,330,190,400,920
179,25,1,1,3,1,0,3,2,2,0,5,4,15,3,2,0,6,4,890,260,390,1540
180,25,0,0,0,0,3,4,2,2,4,21,5,26,3,3,0,8,2,1010,340,700,2050
181,25,1,0,1,2,4,4,1,2,3,14,4,15,1,1,0,5,0,1250,220,400,1870
292,25,0,1,0,2,1,1,2,3,1,13,5,11,5,6,0,4,1,740,480,290,1510
182,25,0,5,1,0,2,4,2,3,3,24,5,27,0,5,1,6,2,1140,150,750,2040
294,25,0,1,0,1,2,0,1,3,0,9,2,34,0,2,4,2,0,490,40,1000,1530
183,25,1,0,1,3,1,4,2,3,3,23,4,26,5,7,0,4,2,1690,420,740,2850
184,25,0,0,0,2,0,4,2,2,4,21,0,44,10,8,1,4,3,1170,530,1280,2980
185,25,0,3,1,0,1,2,2,3,1,18,3,26,1,4,1,14,2,880,130,640,1650
190,25,0,3,0,0,0,0,2,2,0,12,5,37,0,4,2,8,0,420,180,1030,1630
179,26,0,0,1,0,2,2,2,2,1,14,6,19,3,3,0,6,1,760,400,510,1670
180,26,0,2,0,0,3,7,2,2,7,12,0,15,2,2,1,4,0,610,110,410,1130
181,26,0,0,3,0,5,6,2,4,3,10,6,12,1,0,0,6,1,960,280,300,1540
292,26,0,0,1,0,2,7,4,4,6,15,7,15,4,2,0,4,2,940,480,410,1830
182,26,0,2,1,1,1,3,3,3,2,11,1,22,0,3,0,2,1,740,20,640,1400
294,26,0,0,1,1,5,4,2,3,3,16,8,42,0,4,5,5,0,980,270,1210,2460
183,26,0,1,3,0,1,10,2,3,7,21,2,23,2,5,0,5,4,1460,120,640,2220
184,26,0,1,0,0,1,6,3,3,6,13,2,22,6,6,3,3,3,560,350,630,1540
185,26,0,1,1,1,1,2,2,2,1,16,4,18,2,2,0,3,1,1020,260,510,1790
190,26,0,0,1,1,2,3,2,3,2,7,4,23,0,4,2,5,0,540,140,640,1320
191,26,0,0,5,2,3,6,3,3,1,8,7,22,2,6,1,3,1,1240,370,630,2240
179,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,28,0,0,1,0,1,3,2,2,2,9,2,16,1,1,0,6,2,600,100,420,1120
181,28,0,0,0,0,6,2,2,2,2,8,7,12,3,0,0,5,1,380,440,310,1130
292,28,0,1,0,0,0,0,3,3,0,2,0,6,2,1,1,2,3,50,50,160,260
294,28,0,1,0,0,0,1,2,2,1,2,1,14,1,2,7,4,0,40,30,380,450
184,28,0,0,0,0,0,7,0,3,7,4,1,9,3,5,2,11,2,190,160,160,510
185,28,0,2,0,0,1,5,2,2,5,0,3,9,1,2,1,3,4,-10,90,240,320
191,28,0,1,2,0,3,4,1,2,2,5,7,17,0,3,0,6,1,450,260,450,1160
292,29,1,0,0,1,4,1,2,2,1,6,3,7,2,2,0,5,0,490,240,160,890
294,29,0,1,2,0,3,9,2,3,7,15,6,33,0,1,2,6,0,1110,220,930,2260
185,29,0,0,0,0,2,4,2,3,4,5,3,12,2,5,1,5,2,160,190,310,660
190,29,0,1,0,0,3,1,2,2,1,8,8,23,0,0,5,9,0,370,270,600,1240
197,29,0,1,1,0,1,3,3,4,2,4,6,10,3,3,0,1,1,270,400,290,960
203,30,0,0,1,0,0,1,2,3,0,2,2,8,1,0,0,3,0,250,140,210,600
192,30,0,1,0,0,1,2,2,2,2,5,2,9,4,0,0,7,0,260,320,200,780
193,30,0,1,1,0,3,5,2,3,4,7,5,13,5,1,0,6,1,500,480,330,1310
194,30,0,0,3,0,6,6,1,2,3,6,4,18,1,1,0,4,0,720,220,500,1440
196,30,0,1,0,0,4,2,2,3,2,7,4,10,5,1,0,6,0,300,460,240,1000
197,30,0,2,1,0,4,5,2,3,4,5,5,14,1,1,0,3,3,370,200,390,960
199,30,0,1,1,0,2,2,2,3,1,2,6,13,6,2,2,2,0,170,580,370,1120
200,30,0,1,1,0,1,3,2,3,2,5,3,15,2,3,3,6,1,320,190,390,900
201,30,1,3,3,1,4,9,2,2,6,3,6,8,2,1,0,7,4,860,280,170,1310
202,30,0,0,2,0,0,5,2,3,3,1,7,6,0,1,0,6,0,380,280,120,780
291,30,0,1,1,0,2,3,3,3,2,2,2,12,7,4,0,4,4,130,420,320,870
192,31,0,0,0,0,1,2,1,2,2,10,5,19,2,3,0,4,0,440,320,530,1290
193,31,1,0,2,1,0,5,2,3,3,7,9,9,3,4,0,8,2,860,500,190,1550
